gene_name,identifier,variant_category
FLG,P20930,0
FLG2,Q5D862,0
FLG2,Q5D862,0
FLG2,Q5D862,0
FLG2,Q5D862,0
FLG2,Q5D862,0
FLG2,Q5D862,0
FLG2,Q5D862,0
FLG2,Q5D862,0
FLG2,Q5D862,0
FLG2,Q5D862,0
FLG2,Q5D862,0
FLG2,Q5D862,0
FLG2,Q5D862,0
FLI1,Q01543,1
FLI1,Q01543,1
FLI1,Q01543,1
FLI1,Q01543,1
FLI1,Q01543,1
FLII,Q13045,0
FLNA,P21333,0
FLNA,P21333,0
FLNA,P21333,0
FLNA,P21333,1
FLNA,P21333,0
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,0
FLNA,P21333,0
FLNA,P21333,1
FLNA,P21333,0
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,1
FLNA,P21333,0
FLNA,P21333,2
FLNA,P21333,2
FLNA,P21333,2
FLNA,P21333,2
FLNA,P21333,2
FLNA,P21333,2
FLNA,P21333,2
FLNA,P21333,2
FLNB,O75369,0
FLNB,O75369,0
FLNB,O75369,0
FLNB,O75369,0
FLNB,O75369,1
FLNB,O75369,1
FLNB,O75369,1
FLNB,O75369,1
FLNB,O75369,1
FLNB,O75369,1
FLNB,O75369,1
FLNB,O75369,1
FLNB,O75369,1
FLNB,O75369,1
FLNB,O75369,1
FLNB,O75369,1
FLNB,O75369,1
FLNB,O75369,1
FLNB,O75369,1
FLNB,O75369,1
FLNB,O75369,1
FLNB,O75369,1
FLNB,O75369,1
FLNB,O75369,2
FLNB,O75369,2
FLNB,O75369,2
FLNB,O75369,2
FLNC,Q14315,0
FLNC,Q14315,0
FLNC,Q14315,0
FLNC,Q14315,0
FLNC,Q14315,0
FLNC,Q14315,0
FLNC,Q14315,0
FLNC,Q14315,1
FLNC,Q14315,1
FLNC,Q14315,1
FLNC,Q14315,2
FLNC,Q14315,1
FLNC,Q14315,1
FLNC,Q14315,1
FLNC,Q14315,2
FLNC,Q14315,1
FLNC,Q14315,2
FLNC,Q14315,0
FLOT1,O75955,0
FLOT2,Q14254,0
FLRT2,O43155,0
FLRT3,Q9NZU0,0
FLRT3,Q9NZU0,0
FLRT3,Q9NZU0,0
FLRT3,Q9NZU0,0
FLRT3,Q9NZU0,1
FLRT3,Q9NZU0,1
FLRT3,Q9NZU0,1
FLRT3,Q9NZU0,1
FLT1,P17948,0
FLT1,P17948,0
FLT1,P17948,0
FLT1,P17948,2
FLT1,P17948,2
FLT1,P17948,0
FLT1,P17948,0
FLT1,P17948,2
FLT1,P17948,0
FLT3,P36888,0
FLT3,P36888,0
FLT3,P36888,0
FLT3,P36888,0
FLT3,P36888,0
FLT3,P36888,0
FLT3,P36888,0
FLT3,P36888,0
FLT3,P36888,2
FLT3,P36888,2
FLT3,P36888,2
FLT3,P36888,2
FLT3,P36888,2
FLT3,P36888,2
FLT3,P36888,2
FLT3,P36888,2
FLT3,P36888,2
FLT3,P36888,2
FLT3,P36888,2
FLT4,P35916,0
FLT4,P35916,0
FLT4,P35916,1
FLT4,P35916,0
FLT4,P35916,1
FLT4,P35916,1
FLT4,P35916,1
FLT4,P35916,1
FLT4,P35916,1
FLT4,P35916,1
FLT4,P35916,0
FLT4,P35916,0
FLT4,P35916,0
FLT4,P35916,2
FLT4,P35916,0
FLT4,P35916,2
FLT4,P35916,0
FLT4,P35916,0
FLT4,P35916,0
FLT4,P35916,1
FLT4,P35916,1
FLT4,P35916,1
FLT4,P35916,1
FLT4,P35916,1
FLT4,P35916,1
FLT4,P35916,1
FLT4,P35916,2
FLVCR1,Q9Y5Y0,0
FLVCR1,Q9Y5Y0,0
FLVCR1,Q9Y5Y0,1
FLVCR1,Q9Y5Y0,1
FLVCR1,Q9Y5Y0,1
FLVCR1,Q9Y5Y0,1
FLVCR1,Q9Y5Y0,1
FLVCR2,Q9UPI3,0
FLVCR2,Q9UPI3,0
FLVCR2,Q9UPI3,1
FLVCR2,Q9UPI3,1
FLVCR2,Q9UPI3,1
FLVCR2,Q9UPI3,1
FLVCR2,Q9UPI3,1
FLVCR2,Q9UPI3,1
FLVCR2,Q9UPI3,1
FLVCR2,Q9UPI3,1
FMC1,Q96HJ9,0
FMN1,Q68DA7,0
FMN2,Q9NZ56,0
FMN2,Q9NZ56,0
FMN2,Q9NZ56,0
FMNL2,Q96PY5,0
FMNL2,Q96PY5,0
FMO1,Q01740,0
FMO1,Q01740,0
FMO1,Q01740,0
FMO1,Q01740,0
FMO1,Q01740,0
FMO1,Q01740,0
FMO1,Q01740,0
FMO1,Q01740,0
FMO1,Q01740,0
FMO2,Q99518,0
FMO2,Q99518,0
FMO2,Q99518,0
FMO2,Q99518,0
FMO2,Q99518,0
FMO2,Q99518,0
FMO2,Q99518,0
FMO2,Q99518,0
FMO2,Q99518,0
FMO2,Q99518,0
FMO3,P31513,1
FMO3,P31513,1
FMO3,P31513,0
FMO3,P31513,0
FMO3,P31513,0
FMO3,P31513,1
FMO3,P31513,1
FMO3,P31513,1
FMO3,P31513,0
FMO3,P31513,0
FMO3,P31513,0
FMO3,P31513,0
FMO3,P31513,0
FMO3,P31513,0
FMO3,P31513,0
FMO3,P31513,1
FMO3,P31513,1
FMO3,P31513,1
FMO3,P31513,2
FMO3,P31513,2
FMO3,P31513,0
FMO4,P31512,0
FMO4,P31512,0
FMO4,P31512,0
FMO4,P31512,0
FMO4,P31512,0
FMO4,P31512,0
FMO4,P31512,0
FMO4,P31512,2
FMO5,P49326,0
FMO5,P49326,0
FMO5,P49326,0
FMO6P,O60774,0
FMO6P,O60774,0
FMR1,Q06787,1
FMR1,Q06787,0
FMR1,Q06787,0
FMR1,Q06787,1
FMR1,Q06787,1
FMR1NB,Q8N0W7,0
FN1,P02751,2
FN1,P02751,2
FN1,P02751,2
FN1,P02751,0
FN1,P02751,1
FN1,P02751,1
FN1,P02751,1
FN1,P02751,0
FN1,P02751,0
FN1,P02751,0
FN1,P02751,0
FN1,P02751,0
FN1,P02751,1
FN1,P02751,1
FN1,P02751,1
FN1,P02751,1
FN1,P02751,1
FN3KRP,Q9HA64,0
FNBP1,Q96RU3,0
FNBP4,Q8N3X1,0
FNBP4,Q8N3X1,0
FNBP4,Q8N3X1,2
FNDC1,Q4ZHG4,0
FNDC1,Q4ZHG4,0
FNDC1,Q4ZHG4,0
FNDC1,Q4ZHG4,0
FNDC1,Q4ZHG4,0
FNDC1,Q4ZHG4,0
FNDC1,Q4ZHG4,0
FNDC1,Q4ZHG4,0
FNDC3A,Q9Y2H6,0
FNDC3B,Q53EP0,0
FNDC3B,Q53EP0,2
FNDC3B,Q53EP0,0
FNDC7,Q5VTL7,0
FNDC7,Q5VTL7,0
FNDC7,Q5VTL7,0
FNDC7,Q5VTL7,0
FNDC8,Q8TC99,0
FNDC8,Q8TC99,0
FNDC9,Q8TBE3,0
FNDC9,Q8TBE3,0
FNDC9,Q8TBE3,0
FNIP1,Q8TF40,0
FNIP1,Q8TF40,0
FNIP1,Q8TF40,0
FNIP1,Q8TF40,0
FNIP1,Q8TF40,0
FNIP2,Q9P278,0
FOCAD,Q5VW36,0
FOCAD,Q5VW36,0
FOCAD,Q5VW36,0
FOCAD,Q5VW36,0
FOCAD,Q5VW36,0
FOCAD,Q5VW36,0
FOCAD,Q5VW36,0
FOCAD,Q5VW36,0
FOCAD,Q5VW36,0
FOLH1,Q04609,0
FOLH1,Q04609,0
FOLH1,Q04609,0
FOLH1,Q04609,2
FOLH1B,Q9HBA9,0
FOLR1,P15328,0
FOLR1,P15328,0
FOLR2,P14207,2
FOSB,P53539,0
FOXA1,P55317,0
FOXA1,P55317,0
FOXA1,P55317,0
FOXA1,P55317,0
FOXA1,P55317,0
FOXA2,Q9Y261,2
FOXA3,P55318,0
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,2
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,1
FOXC1,Q12948,2
FOXC1,Q12948,1
FOXC1,Q12948,2
FOXC2,Q99958,1
FOXC2,Q99958,0
FOXD1,Q16676,0
FOXD1,Q16676,0
FOXD1,Q16676,0
FOXD1,Q16676,0
FOXD1,Q16676,0
FOXD1,Q16676,0
FOXD1,Q16676,0
FOXD1,Q16676,0
FOXD1,Q16676,0
FOXD1,Q16676,0
FOXD1,Q16676,0
FOXD2,O60548,0
FOXD4,Q12950,0
FOXD4,Q12950,0
FOXD4,Q12950,0
FOXD4L1,Q9NU39,0
FOXE1,O00358,1
FOXE1,O00358,1
FOXE1,O00358,0
FOXE1,O00358,1
FOXE1,O00358,0
FOXE1,O00358,2
FOXE1,O00358,1
FOXE3,Q13461,0
FOXE3,Q13461,0
FOXE3,Q13461,0
FOXE3,Q13461,2
FOXE3,Q13461,1
FOXE3,Q13461,1
FOXE3,Q13461,1
FOXE3,Q13461,1
FOXE3,Q13461,1
FOXE3,Q13461,1
FOXF1,Q12946,1
FOXF1,Q12946,1
FOXF1,Q12946,1
FOXF1,Q12946,1
FOXF1,Q12946,1
FOXF1,Q12946,1
FOXF1,Q12946,1
FOXF1,Q12946,1
FOXF1,Q12946,1
FOXF1,Q12946,1
FOXF1,Q12946,1
FOXF1,Q12946,1
FOXF1,Q12946,1
FOXF1,Q12946,1
FOXF1,Q12946,1
FOXF1,Q12946,1
FOXF1,Q12946,1
FOXF1,Q12946,1
FOXF1,Q12946,1
FOXF1,Q12946,2
FOXF1,Q12946,1
FOXG1,P55316,1
FOXG1,P55316,0
FOXG1,P55316,1
FOXG1,P55316,2
FOXG1,P55316,1
FOXH1,O75593,0
FOXH1,O75593,0
FOXI1,Q12951,0
FOXI1,Q12951,0
FOXJ2,Q9P0K8,0
FOXJ2,Q9P0K8,0
FOXJ3,Q9UPW0,0
FOXJ3,Q9UPW0,0
FOXL2,P58012,1
FOXL2,P58012,0
FOXL2,P58012,1
FOXL2,P58012,1
FOXL2,P58012,1
FOXL2,P58012,1
FOXL2,P58012,1
FOXL2,P58012,1
FOXL2,P58012,1
FOXL2,P58012,1
FOXL2,P58012,1
FOXL2,P58012,0
FOXL2,P58012,1
FOXL2,P58012,1
FOXL2,P58012,1
FOXL2,P58012,1
FOXL2,P58012,1
FOXL2,P58012,1
FOXL2,P58012,1
FOXL2,P58012,1
FOXL2,P58012,1
FOXL2,P58012,1
FOXL2,P58012,1
FOXL2,P58012,1
FOXL2,P58012,1
FOXL2,P58012,1
FOXL2,P58012,1
FOXL2,P58012,2
FOXL2,P58012,1
FOXL2,P58012,0
FOXM1,Q08050,0
FOXM1,Q08050,0
FOXM1,Q08050,0
FOXM1,Q08050,0
FOXM1,Q08050,0
FOXN1,O15353,0
FOXN1,O15353,0
FOXN1,O15353,0
FOXN1,O15353,0
FOXN1,O15353,2
FOXN1,O15353,0
FOXN1,O15353,1
FOXN1,O15353,1
FOXN1,O15353,2
FOXN1,O15353,2
FOXN1,O15353,0
FOXN3,O00409,0
FOXN4,Q96NZ1,0
FOXP1,Q9H334,0
FOXP1,Q9H334,0
FOXP1,Q9H334,0
FOXP1,Q9H334,0
FOXP1,Q9H334,0
FOXP1,Q9H334,0
FOXP1,Q9H334,0
FOXP1,Q9H334,2
FOXP1,Q9H334,0
FOXP1,Q9H334,0
FOXP1,Q9H334,1
FOXP1,Q9H334,1
FOXP1,Q9H334,1
FOXP2,O15409,1
FOXP3,Q9BZS1,1
FOXP3,Q9BZS1,1
FOXP3,Q9BZS1,1
FOXP3,Q9BZS1,1
FOXP3,Q9BZS1,1
FOXP3,Q9BZS1,1
FOXP3,Q9BZS1,1
FOXP3,Q9BZS1,1
FOXP3,Q9BZS1,1
FOXP3,Q9BZS1,1
FOXP4,Q8IVH2,2
FOXQ1,Q9C009,0
FOXQ1,Q9C009,0
FOXR2,Q6PJQ5,0
FOXRED1,Q96CU9,0
FOXRED1,Q96CU9,0
FOXRED1,Q96CU9,0
FOXRED1,Q96CU9,1
FOXRED1,Q96CU9,1
FOXRED2,Q8IWF2,0
FOXRED2,Q8IWF2,0
FOXRED2,Q8IWF2,0
FOXRED2,Q8IWF2,0
FOXRED2,Q8IWF2,0
FOXS1,O43638,0
FPGS,Q05932,0
FPGS,Q05932,0
FPGS,Q05932,0
FPGS,Q05932,0
FPGS,Q05932,0
FPGS,Q05932,0
FPGS,Q05932,0
FPGT,O14772,0
FPR1,P21462,0
FPR1,P21462,0
FPR1,P21462,0
FPR1,P21462,0
FPR1,P21462,0
FRA10AC1,Q70Z53,0
FRA10AC1,Q70Z53,0
FRA10AC1,Q70Z53,0
FRAS1,Q86XX4,0
FRAS1,Q86XX4,0
FRAS1,Q86XX4,0
FRAS1,Q86XX4,0
FRAS1,Q86XX4,0
FRAS1,Q86XX4,0
FRAS1,Q86XX4,0
FRAS1,Q86XX4,0
FRAS1,Q86XX4,0
FRAS1,Q86XX4,0
FRAS1,Q86XX4,0
FRAS1,Q86XX4,0
FRAS1,Q86XX4,0
FRAS1,Q86XX4,0
FRAS1,Q86XX4,0
FRAS1,Q86XX4,0
FREM1,Q5H8C1,0
FREM1,Q5H8C1,0
FREM1,Q5H8C1,0
FREM1,Q5H8C1,0
FREM1,Q5H8C1,0
FREM1,Q5H8C1,0
FREM1,Q5H8C1,0
FREM1,Q5H8C1,0
FREM1,Q5H8C1,0
FREM1,Q5H8C1,0
FREM1,Q5H8C1,1
FREM1,Q5H8C1,1
FREM1,Q5H8C1,1
FREM1,Q5H8C1,1
FREM1,Q5H8C1,1
FREM1,Q5H8C1,1
FREM1,Q5H8C1,2
FREM2,Q5SZK8,1
FREM2,Q5SZK8,0
FREM2,Q5SZK8,0
FREM2,Q5SZK8,0
FREM2,Q5SZK8,0
FREM2,Q5SZK8,0
FREM2,Q5SZK8,0
FREM2,Q5SZK8,0
FREM2,Q5SZK8,0
FREM2,Q5SZK8,0
FREM2,Q5SZK8,0
FREM2,Q5SZK8,0
FREM2,Q5SZK8,0
FREM2,Q5SZK8,0
FREM2,Q5SZK8,1
FREM2,Q5SZK8,1
FREM3,P0C091,0
FREM3,P0C091,0
FRG1,Q14331,0
FRG2C,A6NGY1,0
FRG2C,A6NGY1,0
FRK,P42685,0
FRK,P42685,0
FRK,P42685,0
FRMD1,Q8N878,0
FRMD1,Q8N878,0
FRMD3,A2A2Y4,0
FRMD4A,Q9P2Q2,0
FRMD6-AS1,P0C7T7,0
FRMD7,Q6ZUT3,1
FRMD7,Q6ZUT3,1
FRMD7,Q6ZUT3,1
FRMD7,Q6ZUT3,1
FRMD7,Q6ZUT3,1
FRMD7,Q6ZUT3,1
FRMD7,Q6ZUT3,1
FRMD7,Q6ZUT3,1
FRMD7,Q6ZUT3,0
FRMD7,Q6ZUT3,1
FRMD7,Q6ZUT3,1
FRMD7,Q6ZUT3,0
FRMD7,Q6ZUT3,1
FRMD7,Q6ZUT3,1
FRMD7,Q6ZUT3,1
FRMD7,Q6ZUT3,1
FRMD7,Q6ZUT3,1
FRMD7,Q6ZUT3,1
FRMD7,Q6ZUT3,1
FRMD7,Q6ZUT3,1
FRMD7,Q6ZUT3,1
FRMD7,Q6ZUT3,1
FRMD7,Q6ZUT3,1
FRMD7,Q6ZUT3,1
FRMD7,Q6ZUT3,1
FRMD7,Q6ZUT3,1
FRMD7,Q6ZUT3,1
FRMPD1,Q5SYB0,0
FRMPD1,Q5SYB0,0
FRMPD1,Q5SYB0,0
FRMPD1,Q5SYB0,0
FRMPD1,Q5SYB0,0
FRMPD1,Q5SYB0,0
FRMPD1,Q5SYB0,2
FRMPD2,Q68DX3,2
FRMPD2,Q68DX3,0
FRMPD2,Q68DX3,0
FRMPD2,Q68DX3,0
FRMPD2,Q68DX3,0
FRMPD2,Q68DX3,0
FRMPD4,Q14CM0,1
FRS2,Q8WU20,0
FRS2,Q8WU20,0
FRS3,O43559,0
FRY,Q5TBA9,0
FRYL,O94915,0
FRYL,O94915,0
FRZB,Q92765,1
FRZB,Q92765,0
FSBP,O95073,0
FSCB,Q5H9T9,2
FSCB,Q5H9T9,2
FSCB,Q5H9T9,2
FSCB,Q5H9T9,0
FSCB,Q5H9T9,0
FSCB,Q5H9T9,0
FSCB,Q5H9T9,0
FSCB,Q5H9T9,0
FSCB,Q5H9T9,0
FSCN3,Q9NQT6,0
FSCN3,Q9NQT6,0
FSD1,Q9BTV5,0
FSD2,A1L4K1,0
FSD2,A1L4K1,0
FSHB,P01225,0
FSHB,P01225,1
FSHR,P23945,0
FSHR,P23945,0
FSHR,P23945,0
FSHR,P23945,1
FSHR,P23945,1
FSHR,P23945,1
FSHR,P23945,1
FSHR,P23945,1
FSHR,P23945,1
FSHR,P23945,2
FSHR,P23945,1
FSHR,P23945,1
FSHR,P23945,1
FSHR,P23945,1
FSHR,P23945,1
FSHR,P23945,1
FSHR,P23945,2
FSHR,P23945,1
FSHR,P23945,1
FSHR,P23945,1
FSHR,P23945,1
FSIP1,Q8NA03,0
FSIP1,Q8NA03,0
FSIP1,Q8NA03,0
FSIP1,Q8NA03,0
FSIP1,Q8NA03,0
FSIP1,Q8NA03,0
FSIP2,Q5CZC0,0
FSIP2,Q5CZC0,0
FSIP2,Q5CZC0,0
FST,P19883,0
FST,P19883,2
FSTL4,Q6MZW2,0
FSTL4,Q6MZW2,0
FSTL5,Q8N475,2
FSTL5,Q8N475,0
FSTL5,Q8N475,0
FTCD,O95954,1
FTCD,O95954,1
FTCD,O95954,0
FTH1P19,P0C7X4,0
FTH1P19,P0C7X4,0
FTHL17,Q9BXU8,0
FTHL17,Q9BXU8,0
FTL,P02792,1
FTL,P02792,1
FTO,Q9C0B1,0
FTO,Q9C0B1,1
FTO,Q9C0B1,1
FTO,Q9C0B1,1
FTO,Q9C0B1,2
FTSJ3,Q8IY81,0
FTSJ3,Q8IY81,0
FUBP1,Q96AE4,0
FUCA1,P04066,1
FUCA1,P04066,1
FUCA1,P04066,0
FUCA1,P04066,0
FUCA1,P04066,0
FUCA1,P04066,1
FUCA1,P04066,0
FUCA1,P04066,0
FUCA1,P04066,0
FUCA2,Q9BTY2,0
FUCA2,Q9BTY2,0
FUCA2,Q9BTY2,0
FUNDC1,Q8IVP5,0
FURIN,P09958,0
FURIN,P09958,2
FURIN,P09958,0
FURIN,P09958,0
FURIN,P09958,0
FUS,P35637,2
FUS,P35637,1
FUS,P35637,1
FUS,P35637,1
FUS,P35637,1
FUS,P35637,0
FUS,P35637,1
FUS,P35637,1
FUS,P35637,1
FUS,P35637,1
FUS,P35637,1
FUS,P35637,1
FUS,P35637,1
FUS,P35637,1
FUS,P35637,0
FUS,P35637,1
FUS,P35637,1
FUS,P35637,1
FUS,P35637,1
FUS,P35637,1
FUS,P35637,1
FUS,P35637,1
FUS,P35637,1
FUT1,P19526,2
FUT1,P19526,2
FUT1,P19526,2
FUT1,P19526,2
FUT1,P19526,0
FUT1,P19526,0
FUT1,P19526,0
FUT1,P19526,0
FUT1,P19526,0
FUT1,P19526,0
FUT1,P19526,0
FUT1,P19526,0
FUT10,Q6P4F1,0
FUT10,Q6P4F1,0
FUT10,Q6P4F1,0
FUT10,Q6P4F1,0
FUT11,Q495W5,0
FUT2,Q10981,0
FUT2,Q10981,0
FUT2,Q10981,0
FUT2,Q10981,0
FUT2,Q10981,0
FUT3,P21217,0
FUT3,P21217,0
FUT3,P21217,0
FUT3,P21217,0
FUT3,P21217,0
FUT3,P21217,0
FUT3,P21217,0
FUT3,P21217,0
FUT3,P21217,0
FUT3,P21217,0
FUT3,P21217,0
FUT3,P21217,0
FUT3,P21217,0
FUT3,P21217,0
FUT3,P21217,0
FUT4,P22083,0
FUT5,Q11128,0
FUT5,Q11128,0
FUT6,P51993,0
FUT6,P51993,0
FUT6,P51993,2
FUT6,P51993,0
FUT6,P51993,0
FUT7,Q11130,0
FUT8,Q9BYC5,0
FUT8,Q9BYC5,0
FUT8,Q9BYC5,1
FUT9,Q9Y231,0
FUT9,Q9Y231,0
FUZ,Q9BT04,0
FUZ,Q9BT04,0
FUZ,Q9BT04,0
FXN,Q16595,1
FXN,Q16595,1
FXN,Q16595,1
FXN,Q16595,1
FXN,Q16595,1
FXN,Q16595,1
FXN,Q16595,1
FXN,Q16595,1
FXN,Q16595,0
FXR1,P51114,0
FXR1,P51114,0
FXR1,P51114,2
FXR2,P51116,0
FXR2,P51116,0
FXYD2,P54710,1
FXYD3,Q14802,0
FXYD5,Q96DB9,0
FXYD5,Q96DB9,0
FYB1,O15117,0
FYB1,O15117,0
FYB1,O15117,0
FYB2,Q5VWT5,0
FYCO1,Q9BQS8,0
FYCO1,Q9BQS8,0
FYCO1,Q9BQS8,0
FYCO1,Q9BQS8,0
FYCO1,Q9BQS8,0
FYCO1,Q9BQS8,0
FYCO1,Q9BQS8,0
FYCO1,Q9BQS8,0
FYCO1,Q9BQS8,1
FYN,P06241,0
FYN,P06241,2
FYN,P06241,2
FYN,P06241,0
FYTTD1,Q96QD9,0
FZD1,Q9UP38,0
FZD2,Q14332,1
FZD2,Q14332,2
FZD2,Q14332,1
FZD3,Q9NPG1,0
FZD3,Q9NPG1,0
FZD3,Q9NPG1,0
FZD4,Q9ULV1,2
FZD4,Q9ULV1,1
FZD4,Q9ULV1,1
FZD4,Q9ULV1,0
FZD4,Q9ULV1,1
FZD4,Q9ULV1,1
FZD4,Q9ULV1,1
FZD4,Q9ULV1,1
FZD4,Q9ULV1,1
FZD4,Q9ULV1,0
FZD4,Q9ULV1,1
FZD4,Q9ULV1,0
FZD4,Q9ULV1,1
FZD4,Q9ULV1,1
FZD4,Q9ULV1,1
FZD4,Q9ULV1,1
FZD4,Q9ULV1,1
FZD4,Q9ULV1,1
FZD4,Q9ULV1,2
FZD4,Q9ULV1,1
FZD4,Q9ULV1,1
FZD4,Q9ULV1,1
FZD4,Q9ULV1,1
FZD4,Q9ULV1,1
FZD5,Q13467,0
FZD6,O60353,0
FZD6,O60353,0
FZD6,O60353,0
FZD6,O60353,1
FZD6,O60353,0
FZD6,O60353,0
FZD6,O60353,0
FZD6,O60353,0
FZD6,O60353,0
FZD6,O60353,0
FZD6,O60353,0
FZD7,O75084,0
FZD7,O75084,0
FZD7,O75084,0
FZD7,O75084,0
G2E3,Q7L622,0
G3BP2,Q9UN86,2
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,2
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC1,P35575,1
G6PC2,Q9NQR9,0
G6PC2,Q9NQR9,0
G6PC2,Q9NQR9,0
G6PC2,Q9NQR9,0
G6PC2,Q9NQR9,0
G6PC2,Q9NQR9,0
G6PC3,Q9BUM1,0
G6PC3,Q9BUM1,1
G6PC3,Q9BUM1,1
G6PC3,Q9BUM1,1
G6PC3,Q9BUM1,1
G6PC3,Q9BUM1,1
G6PC3,Q9BUM1,1
G6PC3,Q9BUM1,1
G6PC3,Q9BUM1,1
G6PC3,Q9BUM1,1
G6PC3,Q9BUM1,1
G6PC3,Q9BUM1,1
G6PC3,Q9BUM1,1
G6PC3,Q9BUM1,1
G6PC3,Q9BUM1,1
G6PC3,Q9BUM1,1
G6PC3,Q9BUM1,1
G6PC3,Q9BUM1,1
G6PC3,Q9BUM1,1
G6PC3,Q9BUM1,1
G6PC3,Q9BUM1,1
G6PC3,Q9BUM1,1
G6PD,P11413,2
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,0
G6PD,P11413,1
G6PD,P11413,0
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,0
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,0
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,0
G6PD,P11413,0
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,1
G6PD,P11413,0
G6PD,P11413,1
G6PD,P11413,0
G6PD,P11413,1
G6PD,P11413,0
G6PD,P11413,0
G6PD,P11413,1
GAA,P10253,0
GAA,P10253,0
GAA,P10253,0
GAA,P10253,1
GAA,P10253,1
GAA,P10253,1
GAA,P10253,1
GAA,P10253,1
GAA,P10253,1
GAA,P10253,1
GAA,P10253,1
GAA,P10253,1
GAA,P10253,1
GAA,P10253,1
GAA,P10253,0
GAA,P10253,0
GAA,P10253,1
GAA,P10253,1
GAA,P10253,1
GAA,P10253,1
GAA,P10253,1
GAA,P10253,1
GAA,P10253,1
GAA,P10253,1
GAA,P10253,0
GAA,P10253,1
GAA,P10253,1
GAA,P10253,1
GAA,P10253,0
GAA,P10253,0
GAA,P10253,0
GAA,P10253,1
GAA,P10253,1
GAA,P10253,1
GAA,P10253,1
GAA,P10253,1
GAA,P10253,1
GAA,P10253,1
